C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_33_788.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_33_788.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_33_788.jpg, 0, 1, 0, 6.191896
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_33_893.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_33_893.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_33_893.jpg, 0, 1, 0, 7.336394
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_33_994.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_33_994.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_33_994.jpg, 0, 1, 0, 8.469794
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_34_098.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_34_098.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_34_098.jpg, 0, 1, 0, 9.815305
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_34_202.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_34_202.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_34_202.jpg, 0, 1, 0, 10.92445
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_34_305.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_34_305.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_34_305.jpg, 0, 1, 0, 12.15326
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_34_408.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_34_408.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_34_408.jpg, 0, 1, 0, 13.13721
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_34_513.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_34_513.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_34_513.jpg, 0, 1, 0, 14.26875
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_34_613.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_34_613.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_34_613.jpg, 0, 1, 0, 15.197
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_34_719.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_34_719.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_34_719.jpg, 0, 1, 0, 16.48269
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_34_822.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_34_822.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_34_822.jpg, -0.2957425, 1, 0, 17.52391
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_34_924.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_34_924.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_34_924.jpg, -0.6138618, 1, 0, 18.38708
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_35_027.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_35_027.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_35_027.jpg, -0.9106575, 1, 0, 19.15244
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_35_131.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_35_131.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_35_131.jpg, -0.6530924, 1, 0, 20.02566
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_35_234.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_35_234.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_35_234.jpg, -0.3427027, 1, 0, 21.14298
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_35_335.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_35_335.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_35_335.jpg, -0.0444103, 1, 0, 22.07885
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_35_441.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_35_441.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_35_441.jpg, 0, 1, 0, 23.2508
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_35_545.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_35_545.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_35_545.jpg, 0, 1, 0, 24.24423
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_35_650.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_35_650.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_35_650.jpg, 0, 1, 0, 25.20255
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_35_755.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_35_755.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_35_755.jpg, 0, 1, 0, 26.15792
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_35_856.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_35_856.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_35_856.jpg, 0, 1, 0, 27.1033
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_35_960.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_35_960.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_35_960.jpg, 0, 1, 0, 28.22509
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_36_064.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_36_064.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_36_064.jpg, 0, 1, 0, 29.14936
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_36_169.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_36_169.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_36_169.jpg, 0, 1, 0, 30.06412
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_36_270.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_36_270.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_36_270.jpg, -0.2826458, 1, 0, 30.16943
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_36_372.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_36_372.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_36_372.jpg, -0.5720102, 1, 0, 30.13391
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_36_473.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_36_473.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_36_473.jpg, -0.607136, 1, 0, 30.15634
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_36_575.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_36_575.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_36_575.jpg, -0.3058413, 1, 0, 30.19737
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_36_680.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_36_680.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_36_680.jpg, 0, 1, 0, 30.18454
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_36_786.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_36_786.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_36_786.jpg, 0, 1, 0, 30.18985
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_36_891.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_36_891.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_36_891.jpg, 0, 1, 0, 30.1913
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_36_992.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_36_992.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_36_992.jpg, 0, 1, 0, 30.19003
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_37_096.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_37_096.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_37_096.jpg, 0, 1, 0, 30.19031
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_37_200.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_37_200.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_37_200.jpg, 0, 1, 0, 30.19038
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_37_302.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_37_302.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_37_302.jpg, 0, 1, 0, 30.19031
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_37_407.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_37_407.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_37_407.jpg, 0, 1, 0, 30.19031
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_37_512.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_37_512.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_37_512.jpg, 0, 1, 0, 30.1903
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_37_611.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_37_611.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_37_611.jpg, 0, 1, 0, 30.19031
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_37_716.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_37_716.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_37_716.jpg, 0, 1, 0, 30.19013
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_37_821.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_37_821.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_37_821.jpg, 0, 1, 0, 30.19032
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_37_921.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_37_921.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_37_921.jpg, 0, 1, 0, 30.19039
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_38_028.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_38_028.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_38_028.jpg, 0, 1, 0, 30.19031
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_38_131.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_38_131.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_38_131.jpg, 0, 1, 0, 30.19033
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_38_233.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_38_233.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_38_233.jpg, -0.07078981, 1, 0, 30.18944
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_38_339.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_38_339.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_38_339.jpg, -0.4272567, 1, 0, 30.15248
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_38_441.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_38_441.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_38_441.jpg, -0.6970065, 1, 0, 30.12026
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_38_542.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_38_542.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_38_542.jpg, -0.3936465, 1, 0, 30.19191
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_38_644.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_38_644.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_38_644.jpg, -0.1098676, 1, 0, 30.19225
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_38_749.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_38_749.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_38_749.jpg, 0, 1, 0, 30.18793
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_38_850.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_38_850.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_38_850.jpg, 0, 1, 0, 30.19017
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_38_955.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_38_955.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_38_955.jpg, 0, 1, 0, 30.19031
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_39_058.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_39_058.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_39_058.jpg, 0, 1, 0, 30.19029
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_39_165.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_39_165.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_39_165.jpg, 0, 1, 0, 30.19026
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_39_269.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_39_269.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_39_269.jpg, 0, 1, 0, 30.19032
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_39_369.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_39_369.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_39_369.jpg, 0, 1, 0, 30.19032
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_39_480.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_39_480.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_39_480.jpg, 0, 1, 0, 30.19032
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_39_586.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_39_586.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_39_586.jpg, 0, 1, 0, 30.1903
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_39_687.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_39_687.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_39_687.jpg, 0, 1, 0, 30.19039
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_39_789.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_39_789.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_39_789.jpg, 0, 1, 0, 30.19031
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_39_889.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_39_889.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_39_889.jpg, 0, 1, 0, 30.19031
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_39_990.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_39_990.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_39_990.jpg, 0, 1, 0, 30.19031
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_40_094.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_40_094.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_40_094.jpg, 0, 1, 0, 30.19031
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_40_198.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_40_198.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_40_198.jpg, 0, 1, 0, 30.19031
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_40_302.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_40_302.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_40_302.jpg, 0, 1, 0, 30.19029
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_40_410.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_40_410.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_40_410.jpg, 0, 1, 0, 30.19032
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_40_514.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_40_514.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_40_514.jpg, 0, 1, 0, 30.19029
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_40_615.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_40_615.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_40_615.jpg, 0, 1, 0, 30.19031
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_40_718.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_40_718.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_40_718.jpg, 0, 1, 0, 30.1903
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_40_819.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_40_819.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_40_819.jpg, 0, 1, 0, 30.1903
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_40_922.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_40_922.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_40_922.jpg, 0, 1, 0, 30.1903
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_41_028.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_41_028.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_41_028.jpg, -0.2953629, 1, 0, 30.16853
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_41_130.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_41_130.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_41_130.jpg, -0.4698967, 1, 0, 30.15276
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_41_234.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_41_234.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_41_234.jpg, -0.1840189, 1, 0, 30.19319
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_41_334.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_41_334.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_41_334.jpg, 0, 1, 0, 30.1883
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_41_438.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_41_438.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_41_438.jpg, 0, 1, 0, 30.19009
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_41_540.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_41_540.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_41_540.jpg, 0, 1, 0, 30.19008
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_41_640.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_41_640.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_41_640.jpg, 0, 1, 0, 30.1906
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_41_742.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_41_742.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_41_742.jpg, 0, 1, 0, 30.18994
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_41_846.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_41_846.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_41_846.jpg, 0, 1, 0, 30.19009
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_41_951.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_41_951.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_41_951.jpg, -0.2887855, 1, 0, 30.17033
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_42_055.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_42_055.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_42_055.jpg, 0, 1, 0, 30.18936
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_42_162.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_42_162.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_42_162.jpg, 0, 1, 0, 30.19015
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_42_266.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_42_266.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_42_266.jpg, 0, 1, 0, 30.19029
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_42_367.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_42_367.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_42_367.jpg, 0, 1, 0, 30.18975
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_42_473.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_42_473.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_42_473.jpg, -0.06058473, 1, 0, 30.18926
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_42_575.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_42_575.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_42_575.jpg, -0.3719054, 1, 0, 30.15975
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_42_678.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_42_678.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_42_678.jpg, -0.4776567, 1, 0, 30.16924
C:\Users\Devin\Desktop\data\IMG\center_2019_03_08_15_49_42_784.jpg, C:\Users\Devin\Desktop\data\IMG\left_2019_03_08_15_49_42_784.jpg, C:\Users\Devin\Desktop\data\IMG\right_2019_03_08_15_49_42_784.jpg, -0.1605019, 1, 0, 30.19419
